1H	2H	3H	4H	5H	1V	2V	3V	4V	5V	Modifications	Chromosome	Student's T-test Significant Avastin_Control	Student's T-test significant	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# Razor Peptides	# Peptides Sequest HT	Student's T-test p-value Avastin_Control	Student's T-test Difference Avastin_Control	Student's T-test Test statistic Avastin_Control	Entrez Gene ID	Ensembl Gene ID	Gene ID	Description	Accession
6,5201	6,739345	6,626238	6,611701	6,570565	6,491335	6,792763	6,705382	6,611704	6,714295		5			5	12	5	1	0	5	0,177505706325365	0,0495059967041016	1,63443892135985	689	ENSG00000145741.15	BTF3	Isoform 2 of Transcription factor BTF3 [OS=Homo sapiens]	P20290-2
6,55395	6,70471	6,613189	6,544353	6,670281	6,660388	6,707121	6,60127	6,664095	6,704181		19			4	7	4	1	0	4	0,135269015769244	0,0501144409179688	1,86719702478951	115098	ENSG00000007080.10	CCDC124	Coiled-coil domain-containing protein 124 [OS=Homo sapiens]	Q96CT7
6,465468	6,717918	6,687876	6,692292	6,491679	6,646577	6,682831	6,521308	6,715473	6,743829		11			9	24	4	1	1	9	0,534856915131514	0,050956916809082	0,678190673252795	2011	ENSG00000072518.20	MARK2	Serine/threonine-protein kinase MARK2 [OS=Homo sapiens]	Q7KZI7-1
6,635884	6,661815	6,613179	6,644357	6,534545	6,685056	6,70762	6,686109	6,672717	6,58443		8	+	Avastin_Control	3	6	3	1	0	3	0,00227654368359086	0,0492300033569336	6,92973353631259	51125	ENSG00000147533.16	GOLGA7	Golgin subfamily A member 7 [OS=Homo sapiens]	Q7Z5G4-1
6,437122	6,742043	6,68499	6,647615	6,562036	6,702518	6,698349	6,619755	6,660353	6,658895		11			6	23	3	1	0	6	0,425206633699845	0,053212833404541	0,88696893967391	55327	ENSG00000148943.11	LIN7C	Protein lin-7 homolog C [OS=Homo sapiens]	Q9NUP9
6,401075	6,847788	6,484059	6,530738	6,737019	6,488282	6,636053	6,839568	6,591507	6,73583		2			4	4	4	1	0	4	0,55782973043408	0,0581124305725098	0,638574552003897	57679	ENSG00000003393.14	ALS2	Alsin [OS=Homo sapiens]	Q96Q42-1
6,715602	6,584107	6,672209	6,576236	6,538127	6,712658	6,628586	6,783951	6,581727	6,624871		5			3	8	3	1	0	3	0,0927648165619191	0,0491024971008301	2,19891504284403	5201	ENSG00000113068.9	PFDN1	prefoldin subunit 1 [OS=Homo sapiens]	O60925
6,770164	6,598053	6,663125	6,64225	6,394757	6,669593	6,627839	6,837239	6,610286	6,583232		7			22	727	4	1	0	22	0,411444761625308	0,0519679069519043	0,916106364646997	733686	ENSSSCG00000001379.2	TUBB2A;TUBB	tubulin beta chain [OS=Sus scrofa]	Q767L7
6,652486	6,699052	6,51885	6,613237	6,60733	6,74685	6,551516	6,785289	6,622052	6,624978		1			3	4	3	1	0	3	0,515491197734678	0,0479458808898926	0,712536863408641	25896	ENSG00000143493.12	INTS7	Integrator complex subunit 7 [OS=Homo sapiens]	Q9NVH2
6,666739	6,646667	6,61028	6,61323	6,556005	6,680771	6,65525	6,674419	6,656027	6,675135		17			35	91	34	1	0	35	0,0681595555783943	0,0497361183166504	2,48070563065017	9343	ENSG00000108883.12	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component [OS=Homo sapiens]	Q15029
6,43796	6,842979	6,451211	6,727921	6,592457	6,431289	6,839204	6,571373	6,665336	6,795715		17			2	3	2	1	0	2	0,360816860406147	0,0500779151916504	1,03095299367184	147015	ENSG00000167536.13	DHRS13	Dehydrogenase/reductase SDR family member 13 [OS=Homo sapiens]	Q6UX07
6,536051	6,723989	6,612559	6,582142	6,625065	6,650846	6,743337	6,628512	6,552176	6,754175		6			7	12	7	1	0	7	0,180671376929771	0,0498477935791016	1,61941458248126	64780	ENSG00000135596.17	MICAL1	Isoform 4 of Protein-methionine sulfoxide oxidase MICAL1 [OS=Homo sapiens]	Q8TDZ2-4
6,646736	6,638783	6,633721	6,619113	6,553811	6,650325	6,676645	6,69763	6,683672	6,631518		4	+	Avastin_Control	11	45	10	1	0	11	0,0198068500271192	0,0495253562927246	3,75813586252467	5481	ENSG00000171497.4	PPID	peptidyl-prolyl cis-trans isomerase D [OS=Homo sapiens]	Q08752
6,702996	6,579829	6,600995	6,613446	6,58937	6,717675	6,582541	6,768179	6,525122	6,730297		4			6	10	6	1	0	6	0,371896952428518	0,0474355697631836	1,00467876276212	26057	ENSG00000132466.17	ANKRD17	Ankyrin repeat domain-containing protein 17 [OS=Homo sapiens]	O75179-1
6,471669	6,673662	6,537593	6,612993	6,778617	6,606408	6,705883	6,457582	6,854722	6,688539		3			2	6	2	1	0	2	0,494433735841726	0,0477195739746094	0,750974329374637	483	ENSG00000069849.10	ATP1B3	sodium/potassium-transporting ATPase subunit beta-3 [OS=Homo sapiens]	P54709
6,497212	6,624225	6,613958	6,673722	6,676645	6,709799	6,562153	6,626014	6,71053	6,724987		15			9	23	4	1	0	9	0,3332831192076	0,0495440483093262	1,09948519600573	9990	ENSG00000140199.11	SLC12A6	Solute carrier family 12 member 6 [OS=Homo sapiens]	Q9UHW9
6,463272	6,796992	6,588682	6,56175	6,658848	6,575631	6,826629	6,581825	6,725368	6,610095		12;CHR_HSCHR12_1_CTG2_1			3	5	3	1	0	3	0,267588024650358	0,0500005722045898	1,28678952707434	91419	ENSG00000166896.7;ENSG00000262145.5	XRCC6BP1;ATP23	Mitochondrial inner membrane protease ATP23 homolog [OS=Homo sapiens]	Q9Y6H3
6,431543	6,686445	6,63141	6,667228	6,657708	6,595047	6,687819	6,509031	6,703388	6,821237		16			2	3	2	1	0	2	0,419371932282558	0,0484373092651367	0,89922560041692	22980	ENSG00000141002.18	TCF25	Transcription factor 25 [OS=Homo sapiens]	Q9BQ70
6,723103	6,545321	6,651769	6,630724	6,532919	6,708049	6,594682	6,80208	6,574325	6,650492		18			8	44	7	1	1	8	0,274381693896003	0,0491583824157715	1,26551403582024	3998	ENSG00000074695.5	LMAN1	Protein ERGIC-53 [OS=Homo sapiens]	P49257
6,698997	6,546887	6,5772	6,680876	6,58099	6,702511	6,629354	6,679304	6,692025	6,637689		1			7	9	7	1	0	7	0,0571429843892975	0,051186466217041	2,64729521733106	51592	ENSG00000197323.11	TRIM33	E3 ubiquitin-protein ligase TRIM33 [OS=Homo sapiens]	Q9UPN9-1
6,672414	6,578079	6,638767	6,614683	6,587927	6,701132	6,660353	6,757551	6,575911	6,640922		3			31	107	25	1	6	31	0,140024166005305	0,0487995147705078	1,83737468675091	1499	ENSG00000168036.16	CTNNB1	Catenin beta-1 [OS=Homo sapiens]	P35222
6,596627	6,73808	6,591154	6,585143	6,571859	6,609748	6,714009	6,663201	6,611643	6,732385		15			8	12	8	1	0	8	0,192552002938602	0,0496248245239258	1,56536529315238	197131	ENSG00000159459.11	UBR1	E3 ubiquitin-protein ligase UBR1 [OS=Homo sapiens]	Q8IWV7-1
6,675941	6,518001	6,591704	6,678066	6,621783	6,644426	6,664932	6,718928	6,657	6,655232		4			14	37	14	1	0	14	0,239719136656685	0,0510046005249023	1,37993648563943	22872		SEC31A	Isoform 8 of Protein transport protein Sec31A [OS=Homo sapiens]	O94979-8
6,570557	6,647407	6,650949	6,630944	6,590958	6,634351	6,64812	6,658209	6,744324	6,654487		13			9	22	9	1	0	9	0,0749979234307358	0,0497352600097656	2,39208302245833	4081	ENSG00000180660.7	MAB21L1	Protein mab-21-like 1 [OS=Homo sapiens]	Q13394
6,80318	6,643853	6,677956	6,540709	6,393773	6,800879	6,608797	6,862298	6,477703	6,556782		X			13	73	12	1	1	13	0,393846418524533	0,0493976593017578	0,954579745150755	397351		HPRT1	Hypoxanthine-guanine phosphoribosyltransferase [OS=Sus scrofa]	Q45FY6
6,6395	6,645157	6,60071	6,663633	6,537042	6,646214	6,630575	6,713439	6,6703	6,680492		9			11	26	11	1	0	11	0,187139201625276	0,0509958267211914	1,58954976316069	100134961		CHORDC1	cysteine and histidine-rich domain-containing protein 1 [OS=Sus scrofa]	A9YUB1
6,687629	6,646014	6,62058	6,57664	6,556799	6,692081	6,645717	6,730996	6,61543	6,656067		4			10	52	9	1	0	10	0,0954170507781542	0,0505257606506348	2,17367418275182	118	ENSG00000087274.16	ADD1	Isoform 3 of Alpha-adducin [OS=Homo sapiens]	P35611-3
6,60585	6,623504	6,675251	6,630083	6,555346	6,625694	6,72724	6,63008	6,711484	6,645297		2			92	511	83	1	9	92	0,146575002050087	0,049952220916748	1,79802419901403	6711	ENSG00000115306.15	SPTBN1	Spectrin beta chain, non-erythrocytic 1 [OS=Homo sapiens]	Q01082-1
6,936399	5,997134	6,647428	6,735835	6,609165	6,842796	6,046486	6,997091	6,59756	6,683696		14			9	24	9	1	0	9	0,602366130283352	0,0483336448669434	0,564822262811187	397117	ENSSSCG00000022351.1	GSTO1	Glutathione S-transferase omega-1 [OS=Sus scrofa]	Q9N1F5
6,663102	6,504116	6,7084	6,648836	6,556889	6,705249	6,489284	6,737955	6,722339	6,670874		5			2	5	2	1	0	2	0,0863390625409275	0,0488717079162598	2,26356880044583	285636	ENSG00000205765.8	C5orf51	UPF0600 protein C5orf51 [OS=Homo sapiens]	A6NDU8
6,619737	6,618007	6,670732	6,634987	6,544573	6,672308	6,628531	6,657441	6,673466	6,709369		10			19	46	19	1	0	19	0,174818518299495	0,0506156921386719	1,6474129859268	8729	ENSG00000107862.4	GBF1	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 [OS=Homo sapiens]	Q92538
6,07771	6,877141	6,957681	6,014782	6,867767	6,459431	6,829636	6,658429	6,219148	7,035584		17			4	10	3	1	1	4	0,525130875247394	0,081429386138916	0,695326012893674	10350	ENSG00000154258.16	ABCA9	ATP-binding cassette sub-family A member 9 [OS=Homo sapiens]	Q8IUA7-1
6,539475	6,649624	6,643104	6,647891	6,602756	6,683678	6,780835	6,636627	6,576074	6,654465		10			5	9	5	1	0	5	0,290852008933702	0,0497658729553223	1,215955992641	23560	ENSG00000107937.18	GTPBP4	Nucleolar GTP-binding protein 1 [OS=Homo sapiens]	Q9BZE4
6,563587	6,654366	6,607496	6,651765	6,611762	6,670966	6,672991	6,623248	6,733277	6,640204		7			2	4	2	1	0	2	0,0535946958315145	0,0503420829772949	2,7089638253239	83590	ENSG00000164897.12	TMUB1	transmembrane and ubiquitin-like domain-containing protein 1 [OS=Homo sapiens]	Q9BVT8
6,726789	6,50188	6,63298	6,618795	6,594922	6,696306	6,603891	6,82721	6,562712	6,633368		3			7	12	7	1	0	7	0,336555271993701	0,049623966217041	1,09107985067503	23527	ENSG00000114331.13	ACAP2	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 [OS=Homo sapiens]	Q15057
6,578079	6,643055	6,669315	6,641256	6,558415	6,665301	6,610907	6,706596	6,671641	6,686825		19			4	21	4	1	0	4	0,138835205547016	0,0502298355102539	1,84472808518424	6449	ENSG00000104969.9	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha [OS=Homo sapiens]	O43765
6,532151	6,691919	6,590849	6,646422	6,626392	6,627167	6,849214	6,459319	6,738758	6,640845		16			6	21	6	1	0	6	0,411794268144941	0,0455141067504883	0,915356409558594	11345	ENSG00000034713.7	GABARAPL2	Gamma-aminobutyric acid receptor-associated protein-like 2 [OS=Homo sapiens]	P60520
7,107479	6,383704	6,480588	6,320124	6,652486	7,061776	6,439623	6,809929	6,104337	6,745506		19			3	4	3	1	0	3	0,65270218505038	0,043358039855957	0,485519999479417	57333	ENSG00000142552.7	RCN3	Reticulocalbin-3 [OS=Homo sapiens]	Q96D15
6,402549	6,754436	6,664596	6,581201	6,664532	6,596873	6,764208	6,501333	6,74886	6,714896		1			6	21	6	1	0	6	0,463513788569753	0,0517709732055664	0,809728292437418	27095	ENSG00000054116.11	TRAPPC3	Trafficking protein particle complex subunit 3 [OS=Homo sapiens]	O43617-1
6,492382	6,694777	6,613044	6,697446	6,582466	6,640759	6,713545	6,667924	6,633458	6,686419		1			11	21	11	1	0	11	0,223802565350282	0,0523977279663086	1,43805015695254	23065	ENSG00000127463.13	EMC1	ER membrane protein complex subunit 1 [OS=Homo sapiens]	Q8N766-1
6,639515	6,609506	6,627542	6,652583	6,558828	6,62055	6,656782	6,761878	6,618206	6,68154	Acetyl [N-Term]	11			26	58	26	1	0	26	0,223129643399487	0,050196647644043	1,44059710971915	1982		EIF4G2	Eukaryotic translation initiation factor 4 gamma 2 [OS=Homo sapiens]	P78344-1
6,830357	6,446256	6,549977	6,632268	6,60585	6,668176	6,543805	6,882643	6,592457	6,632268		9			2	2	2	1	0	2	0,56999488129073	0,0509282112121582	0,618051044858376	23048	ENSG00000187239.16	FNBP1	Formin-binding protein 1 [OS=Homo sapiens]	Q96RU3-1
6,69279	6,570613	6,621315	6,657495	6,544427	6,663194	6,643094	6,745517	6,681446	6,606535					40	87	40	1	0	40	0,119761247931562	0,0506292343139648	1,9729715183606				Isoform 3 of Cytoskeleton-associated protein 5 [OS=Homo sapiens]	Q14008-3
6,695556	6,514114	6,616834	6,691334	6,565779	6,664428	6,545321	6,804324	6,664497	6,653125		3			9	23	9	1	0	9	0,2898344480234	0,0496156692504883	1,21893953413867	22908	ENSG00000211456.10	SACM1L	Phosphatidylinositide phosphatase SAC1 [OS=Homo sapiens]	Q9NTJ5
6,852998	6,296457	6,596935	6,636625	6,65392	6,553053	6,554589	6,97728	6,469235	6,731998		5			2	2	2	1	0	2	0,714879653238233	0,0498440742492676	0,392245608168789	1729	ENSG00000131504.15	DIAPH1	Protein diaphanous homolog 1 [OS=Homo sapiens]	O60610-1
6,511357	6,689368	6,603617	6,625481	6,652441	6,594674	6,688437	6,667462	6,760842	6,626427		22			4	6	4	1	0	4	0,154000282856555	0,0511157989501953	1,75563069384684	8398	ENSG00000184381.18	PLA2G6	85/88 kDa calcium-independent phospholipase A2 [OS=Homo sapiens]	O60733
6,650561	6,721826	6,594498	6,531271	6,572074	6,569699	6,675503	6,645845	6,725927	6,701266		2			9	15	7	1	0	9	0,392248152056845	0,0496023178100586	0,958145609753854	8502	ENSG00000144283.21	PKP4	Plakophilin-4 [OS=Homo sapiens]	Q99569
6,566776	6,688457	6,626689	6,644848	6,558375	6,625694	6,73734	6,565996	6,736328	6,670253		17			4	9	4	1	0	4	0,169201488010395	0,0500930786132813	1,67521897694863	5833	ENSG00000185813.10	PCYT2	Isoform 3 of Ethanolamine-phosphate cytidylyltransferase [OS=Homo sapiens]	Q99447-3
6,575056	6,728665	6,663188	6,636482	6,471483	6,575295	6,699437	6,73792	6,71495	6,607324					6	14	4	1	2	6	0,15373900512246	0,052010440826416	1,75708517822746		ENSSSCG00000030708.1		Dystroglycan [OS=Sus scrofa]	Q29243
6,452835	6,764706	6,577429	6,673128	6,604361	6,631474	6,6617	6,428724	6,854838	6,734678	Acetyl [N-Term]	22			3	14	3	1	0	3	0,542281063069646	0,0477914810180664	0,665259655195104	9145	ENSG00000100321.14	SYNGR1	Synaptogyrin-1 [OS=Homo sapiens]	O43759-1
6,626365	6,690697	6,547171	6,5932	6,629001	6,718082	6,643126	6,636578	6,68159	6,662935		7			3	15	3	1	0	3	0,130524273148881	0,0511754989624023	1,89810230718781	51691	ENSG00000128534.7	NAA38;LSM8	U6 snRNA-associated Sm-like protein LSm8 [OS=Homo sapiens]	O95777
6,585591	6,593161	6,560167	6,691346	6,656053	6,572007	6,704112	6,627474	6,744904	6,689713		8			8	19	7	1	1	8	0,0691266742867377	0,0503785133361816	2,46757271250919	27067		STAU2	Double-stranded RNA-binding protein Staufen homolog 2 [OS=Homo sapiens]	Q9NUL3
6,72792	6,614541	6,553804	6,625817	6,560712	6,696271	6,630689	6,754212	6,608506	6,651026		13			6	12	6	1	0	6	0,294220577653362	0,0515820503234863	1,20614900610439	8874		ARHGEF7	Isoform 5 of Rho guanine nucleotide exchange factor 7 [OS=Homo sapiens]	Q14155-5
6,616915	6,652142	6,655351	6,575422	6,588593	6,675907	6,648534	6,595406	6,745964	6,674496		17			5	19	5	1	0	5	0,268960114447527	0,0503769874572754	1,28245102315175	1845	ENSG00000108861.8	DUSP3	dual specificity protein phosphatase 3 [OS=Homo sapiens]	P51452
6,736739	6,437037	6,602883	6,633703	6,662488	6,623802	6,565289	6,911026	6,551973	6,661066		1			6	12	6	1	0	6	0,567452390792225	0,0480610847473145	0,62231566126444	2590	ENSG00000143641.9	GALNT2	Polypeptide N-acetylgalactosaminyltransferase 2 [OS=Homo sapiens]	Q10471
6,68154	6,594557	6,625694	6,606588	6,580427	6,692086	6,639515	6,752838	6,610226	6,646018		14			15	56	15	1	0	15	0,0865530175900283	0,0503751754760742	2,26133038405316	5706	ENSG00000100519.11	PSMC6	26S protease regulatory subunit 10B [OS=Homo sapiens]	P62333
6,466602	6,674531	6,644331	6,713539	6,577428	6,546874	6,72702	6,596897	6,827625	6,627754		2			26	72	18	1	0	26	0,137424000323171	0,0499480247497559	1,85354435715854	1496		CTNNA2	Isoform 5 of Catenin alpha-2 [OS=Homo sapiens]	P26232-5
6,763826	6,527546	6,679474	6,595425	6,503522	6,762216	6,635869	6,762806	6,654366	6,515614		1			5	8	5	1	0	5	0,0661953619893576	0,0522150993347168	2,50804452250184	9453	ENSG00000152904.11	GGPS1	geranylgeranyl pyrophosphate synthase [OS=Homo sapiens]	O95749
6,640965	6,538373	6,733038	6,41937	6,723517	6,770285	6,648935	6,605908	6,57863	6,714222		4			5	5	4	1	1	5	0,379803499820229	0,0525434494018555	0,986344994589675	285527	ENSG00000075539.13	FRYL	protein furry homolog-like [OS=Homo sapiens]	O94915-1
6,241198	6,693244	6,607111	6,75122	6,736726	6,452519	6,738023	6,377247	6,947621	6,753511		20			7	24	7	1	0	7	0,580132653102257	0,0478847503662109	0,601172257230898	140679	ENSG00000101438.3	SLC32A1	vesicular inhibitory amino acid transporter [OS=Homo sapiens]	Q9H598
6,719604	6,57155	6,611714	6,630801	6,548433	6,725477	6,647437	6,687883	6,658921	6,623468		10	+	Avastin_Control	2	7	2	1	0	2	0,0242908318093085	0,052216625213623	3,52724347825619	648;100532731	ENSG00000168283.13	BMI1;COMMD3-BMI1	Polycomb complex protein BMI-1 [OS=Homo sapiens]	P35226
6,490559	6,5369	6,680466	6,686498	6,676298	6,470707	6,66997	6,582587	6,803864	6,787001		2			7	15	5	1	2	7	0,347266396784271	0,0486818313598633	1,06407219331171	2181	ENSG00000123983.13	ACSL3	long-chain-fatty-acid--CoA ligase 3 [OS=Homo sapiens]	O95573
6,72683	6,515634	6,593874	6,678514	6,561919	6,78523	6,562044	6,773674	6,557359	6,646617		16			10	18	10	1	0	10	0,365755036055456	0,0496304512023926	1,01915681988653	397646		NLN	Isoform 2 of Neurolysin, mitochondrial [OS=Sus scrofa]	Q02038-2
6,803943	6,442718	6,599951	6,723269	6,466733	6,675002	6,666756	6,754702	6,594431	6,642888		15			2	4	2	1	0	2	0,486946537718827	0,0594328880310059	0,764936947433981	10066	ENSG00000140497.16	SCAMP2	Secretory carrier-associated membrane protein 2 [OS=Homo sapiens]	O15127
6,191555	6,851043	6,647779	6,641313	6,654168	6,492654	6,874516	6,489121	6,830992	6,592444		15			2	4	2	1	0	2	0,519548997370532	0,0587742805480957	0,7052636983364	55177	ENSG00000137824.15	FAM82A2;RMDN3	Regulator of microtubule dynamics protein 3 [OS=Homo sapiens]	Q96TC7
6,424336	6,649273	6,675228	6,680771	6,641517	6,656056	6,747259	6,56206	6,696259	6,676954		19			8	13	8	1	0	8	0,395496116979686	0,0534928321838379	0,95091204566621	22859	ENSG00000072071.16	LPHN1;ADGRL1	Adhesion G protein-coupled receptor L1 [OS=Homo sapiens]	O94910
6,822228	6,638718	6,59164	6,619029	6,380674	6,672731	6,679001	6,783409	6,606581	6,591069		14;CHR_HSCHR14_7_CTG1			2	4	2	1	0	2	0,448708258988386	0,0561007499694824	0,838950926951199	55148	ENSG00000278787.4;ENSG00000012963.14	UBR7	Putative E3 ubiquitin-protein ligase UBR7 [OS=Homo sapiens]	Q8N806
6,650763	6,649652	6,663653	6,520103	6,592147	6,724972	6,668758	6,623837	6,608543	6,713551		9			5	9	5	1	0	5	0,137419246043135	0,0526686668395996	1,85357422306271	7436	ENSG00000147852.15	VLDLR	very low-density lipoprotein receptor [OS=Homo sapiens]	P98155-1
6,494254	6,75884	6,697421	6,627892	6,490933	6,655306	6,758887	6,443719	6,776761	6,687898		11			7	30	7	1	0	7	0,575565085401521	0,0506463050842285	0,608752418697112	1737	ENSG00000150768.15	DLAT	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial [OS=Homo sapiens]	P10515
6,608068	6,613743	6,605077	6,637175	6,624238	6,619853	6,659638	6,678756	6,716675	6,669437		19	+	Avastin_Control	5	26	5	1	0	5	0,0133119484215151	0,0512117385864258	4,23544387284929	11140	ENSG00000105401.7	CDC37	Hsp90 co-chaperone Cdc37 [OS=Homo sapiens]	Q16543
6,578151	6,576649	6,576894	6,690544	6,661685	6,677642	6,654443	6,563273	6,720368	6,723128		7			5	18	5	1	0	5	0,0612385744690972	0,050986385345459	2,58137357741777	55750	ENSG00000006530.15	AGK	Acylglycerol kinase, mitochondrial [OS=Homo sapiens]	Q53H12
6,625482	6,651575	6,638789	6,587937	6,582112	6,667466	6,754872	6,727139	6,668776	6,517906		11			8	25	8	1	0	8	0,173969018812239	0,0500529289245606	1,65155779234197	3703	ENSG00000134910.12	STT3A	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A [OS=Homo sapiens]	P46977
6,768163	6,601362	6,640965	6,668864	6,380715	6,706205	6,613047	6,716516	6,714919	6,583447		11			4	8	4	1	0	4	0,276348737027279	0,0548127174377441	1,2594483377577	55226	ENSG00000135372.8	NAT10	RNA cytidine acetyltransferase [OS=Homo sapiens]	Q9H0A0
6,695472	6,604197	6,600572	6,618384	6,566718	6,638776	6,648091	6,777968	6,611726	6,66462		4			12	50	12	1	0	12	0,277202647782408	0,0511677742004395	1,25682802563026	6189	ENSG00000145425.9	RPS3A	40S ribosomal protein S3a [OS=Homo sapiens]	P61247
6,762724	6,391151	6,707356	6,597625	6,599875	6,621221	6,614697	6,848083	6,535684	6,706548		X			12	31	10	1	1	12	0,471415345660788	0,0535003662109375	0,79443235430779	414424		MAOA	Amine oxidase [flavin-containing] A [OS=Sus scrofa]	Q6Q2J0
6,303687	6,751537	6,635724	6,720813	6,632163	6,441223	6,791664	6,634581	6,790915	6,658205		X			8	17	4	1	4	8	0,0830124919579868	0,0545327186584473	2,29919530200071	57502		NLGN4X	Isoform 2 of Neuroligin-4, X-linked [OS=Homo sapiens]	Q8N0W4-2
6,515699	6,663829	6,663869	6,617624	6,622769	6,65717	6,705597	6,571322	6,75822	6,646833		2			6	15	6	1	0	6	0,304306578986616	0,0510704040527344	1,17740410191713	87178	ENSG00000138035.14	PNPT1	Polyribonucleotide nucleotidyltransferase 1, mitochondrial [OS=Homo sapiens]	Q8TCS8
6,390574	6,75995	6,55912	6,753462	6,592661	6,602754	6,790069	6,488621	6,78326	6,657255		10			2	3	2	1	0	2	0,30885781891129	0,0532383918762207	1,16472369458329	1355	ENSG00000014919.12	COX15	Cytochrome c oxidase assembly protein COX15 homolog [OS=Homo sapiens]	Q7KZN9
6,59527	6,594577	6,712182	6,597518	6,584107	6,626991	6,644464	6,781243	6,654366	6,63498		11	+	Avastin_Control	3	14	3	1	0	3	0,00102829796316302	0,0516778945922852	8,54775993851558	2286	ENSG00000173486.12	FKBP2	Peptidyl-prolyl cis-trans isomerase FKBP2 [OS=Homo sapiens]	P26885
6,690653	6,685485	6,590911	6,633534	6,474419	6,702147	6,643069	6,728588	6,631499	6,638745		19			18	37	18	1	0	18	0,258396044947807	0,0538093566894531	1,31642146756059	6829	ENSG00000196235.13	SUPT5H	Transcription elongation factor Spt5 [OS=Homo sapiens]	O00267
6,301879	6,761541	6,63589	6,677366	6,668165	6,50857	6,852372	6,348701	6,840428	6,731987					27	94	25	1	0	27	0,616169054041982	0,0474434852600098	0,542685592546069				Isoform 2 of Microtubule-associated protein 1A [OS=Homo sapiens]	P78559-2
6,65728	6,760488	6,590949	6,587964	6,474108	6,680876	6,734032	6,608065	6,732672	6,587205		6			7	158	3	1	3	7	0,164260494964747	0,0544124603271484	1,70049051126413	3007	ENSG00000124575.6	HIST1H1D	Histone H1.3 [OS=Homo sapiens]	P16402
6,387146	6,667437	6,524213	6,778798	6,696966	6,52116	6,690653	6,438118	6,867883	6,7859		22			10	36	9	1	0	10	0,263140423907037	0,0498308181762695	1,3010018881796	5413	ENSG00000184702.17	SEPT5	Septin-5 [OS=Homo sapiens]	Q99719-1
